beta0_hat,beta1_hat,ci_beta0_low,ci_beta0_high,ci_beta1_low,ci_beta1_high,pvalue_beta1,scenario,scenario_label,n,model
1.021194817563833,1.9950189956418072,0.0946300658528183,1.9477595692748477,1.822603433975045,2.167434557308569,4.516269730614683e-20,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.7071209681809747,1.92730186506789,-0.04329539028694007,1.4575373266488896,1.7876640710656364,2.0669396590701434,3.927939548751247e-22,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.6270897060018964,1.9552359846096987,0.11439089364467381,1.139788518359119,1.8598327723299135,2.050639196889484,7.881023877933659e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.2617548178190884,2.0069620903620624,-0.1414706958447154,0.6649803314828922,1.9319297158967788,2.081994464827346,4.96983101942367e-30,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.6486342746007693,2.0704481175507983,-0.09995924536370793,1.3972277945652465,1.9311495181097642,2.2097467169918326,5.2582088861291e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.2371089491871732,2.018145967914324,0.5405163377033908,1.9337015606709556,1.8885237195608144,2.147768216267833,1.4851907869218903e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.5464123825679202,1.969685264689877,-0.028575446030617013,1.1214002111664576,1.8626912858704794,2.076679243509275,1.5114188818660276e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.29793091422077056,2.1023562323763296,-0.2967901896130961,0.8926520180546372,1.9916902773383878,2.2130221874142713,6.367553005894082e-26,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.6609420562712252,1.9648452604018298,0.060914701115025505,1.2609694114274248,1.8531919158690948,2.0764986049345646,5.2113363083868825e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9025852892173061,2.008216187075711,0.408103378286329,1.3970672001482831,1.9162027835334523,2.1002295906179698,1.3880706146716417e-27,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8063006864052094,2.0801096345864853,0.12692591525320018,1.4856754575572184,1.9536912892586515,2.2065279799143194,3.282445619319252e-24,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8454910886151376,2.0391798904887293,0.3669914603568549,1.3239907168734202,1.9501404768793287,2.12821930409813,3.6667689390808095e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.8029213450275138,1.9952713341380828,0.22334868101320526,1.3824940090418223,1.8874242072015135,2.103118461074652,1.318686077010755e-25,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.9080477270122688,2.0705136394685217,0.10672352722552059,1.709371926799017,1.921402892779453,2.2196243861575904,3.3352342654918545e-22,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
1.3355917775110777,2.0062304634245107,0.8829413120667061,1.7882422429554494,1.9220010729861254,2.090459853862896,1.2377434564840877e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.3331815644405932,2.0653049394735463,-0.14123771068456054,0.807600839565747,1.9770247997043688,2.1535850792427236,2.034328928824817e-28,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
0.972979047729088,2.0505644720524194,0.2606443839074699,1.6853137115507062,1.9180129359285696,2.183116008176269,1.7689377148553097e-23,ar1_errors,C5_erros_correlacionados_ar1,30,original_scale
